target,model,n_features,fold,r2,mae,rmse,best_params
GPR1mm,XGBoost,5,22,0.5331841384763127,7.412148010253906,9.3639281873109,"{""learning_rate"": 0.03, ""max_depth"": 2, ""subsample"": 1.0}"
GPR1mm,XGBoost,5,23,-0.12831901671817691,8.955377319335938,11.93833952353448,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 1.0}"
GPR1mm,XGBoost,5,24,0.42929873713286537,9.31149304707845,12.642111232717031,"{""learning_rate"": 0.03, ""max_depth"": 2, ""subsample"": 0.7}"
GPR1mm,MLP,5,0,-0.3310467330657967,10.329071493398493,16.783256108714895,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [16]}"
GPR1mm,MLP,5,1,0.25109848119861555,8.422634528999533,10.302009490046242,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,MLP,5,2,0.23380018794163215,8.252809436552981,11.034529686851448,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,MLP,5,3,-0.1339404689184902,10.166683783845809,13.778038127041425,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [16]}"
GPR1mm,MLP,5,4,-0.670422865581562,13.129790859475515,22.46141211174155,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [16]}"
GPR1mm,MLP,5,5,-4.759997212463177,15.511581656655869,32.939954870904025,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,MLP,5,6,0.09978649347353319,10.824463852616605,14.495066462077933,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,MLP,5,7,0.4966985475952381,7.327354258909272,9.682527488843435,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [16]}"
GPR1mm,MLP,5,8,-1.9169579747781027,13.350550155891801,23.094641197124425,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,MLP,5,9,-0.004441902781570084,10.29896453384247,13.793534517432969,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,MLP,5,10,0.31358554922066617,8.85871379619427,10.4928567713961,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [16]}"
GPR1mm,MLP,5,11,-2.5766974793516186,12.69332827538759,26.508218635600823,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [16]}"
GPR1mm,MLP,5,12,-0.6352680049707025,13.234581423533841,18.559739928812974,"{""model__alpha"": 0.0001, ""model__hidden_layer_sizes"": [16]}"
GPR1mm,MLP,5,13,0.4214322417848333,9.038542371417712,11.72527152307453,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,MLP,5,14,-0.35334396134684853,10.55960500761625,15.826746322715719,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,MLP,5,15,0.13815676124116627,9.99689620568145,14.60322430323804,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [16]}"
GPR1mm,MLP,5,16,-0.21831307478374384,9.811338603504147,12.641066211038853,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [16]}"
GPR1mm,MLP,5,17,0.36530671331778786,8.962088949131108,11.310695177195907,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,MLP,5,18,0.08881536162928805,9.372907357875958,11.70847118210093,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [16]}"
GPR1mm,MLP,5,19,0.17796288701955,11.366841998802391,14.808853690490514,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [16]}"
GPR1mm,MLP,5,20,0.4381311341978703,7.163218577308516,10.507463187421875,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,MLP,5,21,-0.3142981828898759,10.267702071387582,16.15229137605334,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,MLP,5,22,0.5287406857510386,6.443514216556942,9.408388573920915,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [16]}"
GPR1mm,MLP,5,23,-3.0113543362932758,11.698094008424825,22.509895831606347,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [16]}"
GPR1mm,MLP,5,24,0.2173727836099859,10.054834914953334,14.804463165051189,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,Dummy,10,0,-0.01634026801493338,12.903111111111114,14.665576390452491,{}
GPR1mm,Dummy,10,1,-0.0005991586722480235,9.632727272727273,11.908022775755661,{}
GPR1mm,Dummy,10,2,-0.09638485054912782,11.490666666666662,13.199707874442343,{}
GPR1mm,Dummy,10,3,-0.18468354024427103,12.659313131313134,14.082943339108546,{}
GPR1mm,Dummy,10,4,-0.0008952802441275498,14.511666666666665,17.386740158331392,{}
GPR1mm,Dummy,10,5,-0.1414098594727271,12.949333333333332,14.663332177924188,{}
GPR1mm,Dummy,10,6,-0.007830807883739022,11.62561616161616,15.337029878743781,{}
GPR1mm,Dummy,10,7,-0.011899484321094667,12.344161616161616,13.729140013179245,{}
GPR1mm,Dummy,10,8,-0.04792240215283261,12.063353535353535,13.842377714605126,{}
GPR1mm,Dummy,10,9,-0.03068796645905225,11.807166666666669,13.972584919524854,{}
GPR1mm,Dummy,10,10,-0.0871279150912927,11.695111111111105,13.205074616718324,{}
GPR1mm,Dummy,10,11,-0.0513300399419554,13.01438383838384,14.371727582256847,{}
GPR1mm,Dummy,10,12,-0.01728304659733504,10.735515151515148,14.638558746797813,{}
GPR1mm,Dummy,10,13,-0.006823704134032882,13.78448484848485,15.467584965825568,{}
GPR1mm,Dummy,10,14,-2.971956359409944e-05,11.4375,13.604857588376294,{}
GPR1mm,Dummy,10,15,-0.03493503943186327,12.297454545454547,16.002622558254792,{}
GPR1mm,Dummy,10,16,-0.050986513953725554,10.35272727272727,11.740938824696116,{}
GPR1mm,Dummy,10,17,-0.001368742038709847,11.944969696969697,14.207064799432857,{}
GPR1mm,Dummy,10,18,-0.03594486095402627,11.145858585858583,12.48433221122085,{}
GPR1mm,Dummy,10,19,-0.008336773274580267,15.108333333333334,16.401309825742576,{}
GPR1mm,Dummy,10,20,-0.09554377960584404,12.915151515151514,14.67220079802361,{}
GPR1mm,Dummy,10,21,-0.002591610904455477,12.4790303030303,14.107472742663056,{}
GPR1mm,Dummy,10,22,-6.970525925820148e-05,11.938909090909092,13.705674332452759,{}
GPR1mm,Dummy,10,23,-0.13761064781625576,9.869333333333334,11.987394450490987,{}
GPR1mm,Dummy,10,24,-0.0007322281065895719,13.670250000000001,16.74072003628677,{}
GPR1mm,Ridge,10,0,0.5559345604696492,8.613702096811629,9.694000932891086,"{""model__alpha"": 1.0}"
GPR1mm,Ridge,10,1,0.39507084612984844,7.338400185574312,9.258952318867463,"{""model__alpha"": 10.0}"
GPR1mm,Ridge,10,2,0.7818164635293232,4.8665344958869765,5.888352426501935,"{""model__alpha"": 1.0}"
GPR1mm,Ridge,10,3,0.12927834061359178,8.795794669863092,12.073465031376447,"{""model__alpha"": 10.0}"
GPR1mm,Ridge,10,4,0.3864236732543971,10.780759496727773,13.613134662514845,"{""model__alpha"": 10.0}"
GPR1mm,Ridge,10,5,0.3778525693649183,9.474725006220453,10.825763098986126,"{""model__alpha"": 1.0}"
GPR1mm,Ridge,10,6,0.2364137120473937,9.44886107942392,13.349853786915304,"{""model__alpha"": 0.1}"
GPR1mm,Ridge,10,7,0.5803659186255139,7.653697019491202,8.841175739485793,"{""model__alpha"": 10.0}"
GPR1mm,Ridge,10,8,0.5832471369013841,6.8736440658250535,8.729420804745835,"{""model__alpha"": 0.1}"
GPR1mm,Ridge,10,9,0.4347417795805718,8.559708598775428,10.347527717961297,"{""model__alpha"": 10.0}"
GPR1mm,Ridge,10,10,0.6090559840324248,6.4962813080056865,7.918771670737555,"{""model__alpha"": 10.0}"
GPR1mm,Ridge,10,11,0.4397699315762801,8.223773718985994,10.491139136232572,"{""model__alpha"": 1.0}"
GPR1mm,Ridge,10,12,0.47957296338510347,7.625496153491367,10.470256996348189,"{""model__alpha"": 0.01}"
GPR1mm,Ridge,10,13,0.4190566375701259,9.400354154015217,11.749318896777103,"{""model__alpha"": 10.0}"
GPR1mm,Ridge,10,14,0.4685969229249187,8.236563126673593,9.917439940150317,"{""model__alpha"": 1.0}"
GPR1mm,Ridge,10,15,0.36774576745550125,9.247054405539,12.50778735489157,"{""model__alpha"": 1.0}"
GPR1mm,Ridge,10,16,0.3659272448256019,7.131349859908717,9.119558214116578,"{""model__alpha"": 10.0}"
GPR1mm,Ridge,10,17,0.5907396386444113,7.855543902649768,9.082537249280454,"{""model__alpha"": 1.0}"
GPR1mm,Ridge,10,18,0.6266620858093246,6.254179658791206,7.49459286104626,"{""model__alpha"": 1.0}"
GPR1mm,Ridge,10,19,0.3836192167411969,10.530683949867813,12.823313943370746,"{""model__alpha"": 10.0}"
GPR1mm,Ridge,10,20,0.7776487572682269,5.568359117370368,6.609980432331039,"{""model__alpha"": 1.0}"
GPR1mm,Ridge,10,21,0.4923373953685476,7.718525729324037,10.038637535522748,"{""model__alpha"": 0.1}"
GPR1mm,Ridge,10,22,0.49313760573249366,7.971969585520017,9.757314594436846,"{""model__alpha"": 1.0}"
GPR1mm,Ridge,10,23,0.05886836410493379,8.372123830960241,10.903179406166329,"{""model__alpha"": 1.0}"
GPR1mm,Ridge,10,24,0.42974527760693493,10.106678802160799,12.63716440728883,"{""model__alpha"": 10.0}"
GPR1mm,SVR,10,0,0.3746676361668819,8.254426108034163,11.503633131662502,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR1mm,SVR,10,1,0.45910087197137617,6.925484944799897,8.755233449430161,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR1mm,SVR,10,2,0.6867574715891193,5.825007041608752,7.055424799290445,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.1}"
GPR1mm,SVR,10,3,0.18441978826010685,9.255633699836926,11.684916000709189,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": 0.03}"
GPR1mm,SVR,10,4,0.56655687059485,8.942140226944352,11.441682829419008,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}"
GPR1mm,SVR,10,5,0.4489260179415142,9.197427573623715,10.18865406150703,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}"
GPR1mm,SVR,10,6,0.3982050050935536,8.829086922761903,11.851456706547971,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}"
GPR1mm,SVR,10,7,0.6050872452150261,6.9891323461744355,8.576798896738467,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR1mm,SVR,10,8,0.4756609046875818,6.919614379676532,9.791568205791318,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}"
GPR1mm,SVR,10,9,0.4033957666127206,8.660492976063537,10.630564339712501,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": 0.03}"
GPR1mm,SVR,10,10,0.4740304815023688,7.392401869888477,9.18503517620295,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}"
GPR1mm,SVR,10,11,0.4446563022677834,7.9145313924721385,10.445286664968043,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR1mm,SVR,10,12,0.6071115421231752,6.31494560587694,9.097290262626153,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR1mm,SVR,10,13,0.635466109576508,7.192203559611671,9.307107918674348,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": 0.03}"
GPR1mm,SVR,10,14,0.41260251472677634,8.560801139871613,10.426861098131614,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": 0.03}"
GPR1mm,SVR,10,15,0.5700552964455335,8.048877757484485,10.314327527703929,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}"
GPR1mm,SVR,10,16,0.23353179223114073,7.440419162049657,10.02654543892367,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR1mm,SVR,10,17,0.6161432946708945,7.388847026111384,8.796135517278033,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR1mm,SVR,10,18,0.6454918440170777,5.947295441686174,7.303148176007385,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": 0.1}"
GPR1mm,SVR,10,19,0.3295188866957077,10.164675766683105,13.374236667126253,"{""model__C"": 100, ""model__epsilon"": 0.1, ""model__gamma"": 0.03}"
GPR1mm,SVR,10,20,0.6745490202488049,6.557498343548451,7.996927982689729,"{""model__C"": 10, ""model__epsilon"": 0.1, ""model__gamma"": ""scale""}"
GPR1mm,SVR,10,21,0.18660284220873757,9.599190470967981,12.706867808628425,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": 0.1}"
GPR1mm,SVR,10,22,0.588780823242183,7.197487624191253,8.788645599633188,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": ""scale""}"
GPR1mm,SVR,10,23,0.10080237131131009,8.484423700139626,10.65750508469548,"{""model__C"": 100, ""model__epsilon"": 0.5, ""model__gamma"": 0.03}"
GPR1mm,SVR,10,24,0.4840261107744481,9.565319860293611,12.020680463549962,"{""model__C"": 10, ""model__epsilon"": 0.5, ""model__gamma"": 0.03}"
GPR1mm,RandomForest,10,0,0.6709556753148802,7.218329916666671,8.344623992628156,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,1,0.5202637442394467,6.741602968586981,8.245383512975193,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,2,0.6314874575671168,6.307771333333265,7.652598772184051,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,3,0.32830212761532884,7.9643473098776845,10.604232497138334,"{""max_depth"": 5, ""max_features"": 1.0, ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,4,0.557509002496019,8.699122676418584,11.560485218671904,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,5,0.6164205286228017,7.488197059523788,8.500403498456649,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,6,0.2265386264746697,9.997247288170188,13.435900025841843,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,7,0.7584677724456251,5.591246935712413,6.70752330288371,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,8,0.6543691630985924,6.126277469248536,7.949729925651038,"{""max_depth"": 5, ""max_features"": 1.0, ""min_samples_leaf"": 3}"
GPR1mm,RandomForest,10,9,0.5877060213974454,7.1430398467386,8.837240028508605,"{""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,10,0.6624241196890213,5.662786642824505,7.358448254191269,"{""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,11,0.5712979117815954,6.860591140878699,9.177348821346223,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,12,0.48594892803267853,7.651420428571392,10.405921637301946,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,13,0.671848639251136,6.8536812813852634,8.830451288872275,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,14,0.6095156603567946,7.243682303104218,8.501378595901574,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,15,0.558010445641005,7.3852741666666795,10.45780692146307,"{""max_depth"": null, ""max_features"": 1.0, ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,16,0.5108869113262127,5.754635536678893,8.00956436823602,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,17,0.6401972213900344,7.382379605385649,8.516077448565273,"{""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,18,0.6822111479374224,5.917675595238031,6.914588280805914,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,19,0.4024376041179939,10.636666180752128,12.6260457790705,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,20,0.7042949519695476,5.86018837487509,7.6227164038776545,"{""max_depth"": 10, ""max_features"": 1.0, ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,21,0.6197048806016576,6.670983869047619,8.688555158969036,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,22,0.6367899111339658,6.584472407095116,8.259699056701878,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,23,0.1370470857926358,8.609502749999985,10.440505389690953,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR1mm,RandomForest,10,24,0.579094787625567,8.147226295299419,10.856937616137584,"{""max_depth"": 10, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1}"
GPR1mm,XGBoost,10,0,0.6353674960742708,6.536900360107421,8.78430203292484,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 1.0}"
GPR1mm,XGBoost,10,1,0.5233236646316437,6.429671783447265,8.21904552268633,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 1.0}"
GPR1mm,XGBoost,10,2,0.633477470621614,6.172592742919923,7.631908314315233,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 0.7}"
GPR1mm,XGBoost,10,3,0.43611327232832375,7.012385314941406,9.716015322321622,"{""learning_rate"": 0.1, ""max_depth"": 3, ""subsample"": 0.7}"
GPR1mm,XGBoost,10,4,0.45477818758291755,9.002765274047853,12.832475805600053,"{""learning_rate"": 0.03, ""max_depth"": 2, ""subsample"": 0.7}"
GPR1mm,XGBoost,10,5,0.6263538560153381,7.128399078369141,8.389616624276673,"{""learning_rate"": 0.03, ""max_depth"": 2, ""subsample"": 0.7}"
GPR1mm,XGBoost,10,6,0.19145715157728105,9.865551300048828,13.73722364543679,"{""learning_rate"": 0.1, ""max_depth"": 3, ""subsample"": 1.0}"
GPR1mm,XGBoost,10,7,0.8376167082632293,4.082098937988281,5.4997799985539855,"{""learning_rate"": 0.1, ""max_depth"": 5, ""subsample"": 0.7}"
GPR1mm,XGBoost,10,8,0.5276373516963802,6.933294830322265,9.293598530082328,"{""learning_rate"": 0.1, ""max_depth"": 3, ""subsample"": 0.7}"
GPR1mm,XGBoost,10,9,0.6007567570650136,6.609306144714355,8.69624851602234,"{""learning_rate"": 0.03, ""max_depth"": 5, ""subsample"": 0.7}"
GPR1mm,XGBoost,10,10,0.6204668138315483,6.088319152832032,7.802349745369358,"{""learning_rate"": 0.03, ""max_depth"": 5, ""subsample"": 0.7}"
GPR1mm,XGBoost,10,11,0.5514229554479325,6.788596984863281,9.387673189980715,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 0.7}"
GPR1mm,XGBoost,10,12,0.41454351987643323,7.699233642578126,11.105157572497081,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 1.0}"
GPR1mm,XGBoost,10,13,0.6811403877691498,6.37379800415039,8.704534506446084,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 0.7}"
GPR1mm,XGBoost,10,14,0.6397023001769664,6.245281664530437,8.166167645397941,"{""learning_rate"": 0.1, ""max_depth"": 2, ""subsample"": 0.7}"
GPR1mm,XGBoost,10,15,0.5341920496280763,7.353841125488282,10.735890292368671,"{""learning_rate"": 0.03, ""max_depth"": 5, ""subsample"": 0.7}"
GPR1mm,XGBoost,10,16,0.34159387765541227,6.291997192382812,9.292898290062281,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 0.7}"
GPR1mm,XGBoost,10,17,0.5523278717384714,7.819561126708985,9.499207493186438,"{""learning_rate"": 0.1, ""max_depth"": 3, ""subsample"": 0.7}"
GPR1mm,XGBoost,10,18,0.6247018167313878,5.660943237304689,7.5142428666385985,"{""learning_rate"": 0.1, ""max_depth"": 5, ""subsample"": 0.7}"
GPR1mm,XGBoost,10,19,0.37259735551762563,9.732721106211345,12.937456488079814,"{""learning_rate"": 0.1, ""max_depth"": 2, ""subsample"": 0.7}"
GPR1mm,XGBoost,10,20,0.5966546755634783,6.986905731201172,8.902641943575906,"{""learning_rate"": 0.03, ""max_depth"": 3, ""subsample"": 1.0}"
GPR1mm,XGBoost,10,21,0.7022326680129095,5.952398132324217,7.688218392661132,"{""learning_rate"": 0.03, ""max_depth"": 5, ""subsample"": 1.0}"
GPR1mm,XGBoost,10,22,0.5847624219824133,6.900458557128907,8.83148217985134,"{""learning_rate"": 0.1, ""max_depth"": 5, ""subsample"": 0.7}"
GPR1mm,XGBoost,10,23,0.12166487657318104,8.235344390869141,10.533145831272593,"{""learning_rate"": 0.1, ""max_depth"": 2, ""subsample"": 0.7}"
GPR1mm,XGBoost,10,24,0.49104554472758244,7.98267437616984,11.938634337652477,"{""learning_rate"": 0.03, ""max_depth"": 2, ""subsample"": 0.7}"
GPR1mm,MLP,10,0,-0.7954982973090732,13.361974605833055,19.492703135956543,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR1mm,MLP,10,1,0.38972850579901985,7.4008228599253565,9.299746967431402,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR1mm,MLP,10,2,0.29933652841688596,8.222831902267194,10.55206712269151,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR1mm,MLP,10,3,0.20635489670390295,8.441531919251444,11.526711548265776,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR1mm,MLP,10,4,-0.18457910066353134,13.509033475607666,18.914979552590196,"{""model__alpha"": 0.01, ""model__hidden_layer_sizes"": [32, 16]}"
GPR1mm,MLP,10,5,-0.5407896726904979,11.458750237400322,17.036624159469127,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR1mm,MLP,10,6,-0.11481322906207692,11.740233148859422,16.130525108029055,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,MLP,10,7,0.3937828348133794,7.706837745014404,10.626463662454965,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR1mm,MLP,10,8,0.18397248528335808,8.569885685432023,12.215142408448674,"{""model__alpha"": 0.01, ""model__hidden_layer_sizes"": [32, 16]}"
GPR1mm,MLP,10,9,-0.4215969442447667,10.167595037846437,16.409728496988418,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,MLP,10,10,0.28497763381181407,8.349605614649711,10.709281865250711,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,MLP,10,11,0.2111028554026988,9.705416798215234,12.44943470295193,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,MLP,10,12,0.27052829228225783,8.146549961813104,12.396002147859218,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR1mm,MLP,10,13,-0.26470476654385666,11.260833719108632,17.335659658558512,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [16]}"
GPR1mm,MLP,10,14,-0.3458920047165761,10.930385606497746,15.78311254094477,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,MLP,10,15,0.13630834658872437,9.523113739516571,14.618875848111275,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR1mm,MLP,10,16,-0.6305040699585658,10.372250934722402,14.623966958951033,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,MLP,10,17,0.4837711911587226,8.405972653348403,10.200664517977753,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,MLP,10,18,0.21636426010758691,8.905603797188578,10.858106927798936,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR1mm,MLP,10,19,-0.7145679402720366,15.367145488025907,21.387158063433414,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32, 16]}"
GPR1mm,MLP,10,20,0.33549142686373623,7.874945751566398,11.426959482487778,"{""model__alpha"": 0.01, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,MLP,10,21,-0.869829385964485,14.467069203838605,19.265850107195885,"{""model__alpha"": 0.01, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,MLP,10,22,0.18328391728146243,9.676794532629934,12.385707690845878,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,MLP,10,23,-1.363630031037364,12.78367351004727,17.278964870760454,"{""model__alpha"": 1.0, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,MLP,10,24,0.5663610956791314,8.081219106879294,11.019942021789028,"{""model__alpha"": 0.01, ""model__hidden_layer_sizes"": [32]}"
GPR1mm,Dummy,15,0,-0.01634026801493338,12.903111111111114,14.665576390452491,{}
GPR1mm,Dummy,15,1,-0.0005991586722480235,9.632727272727273,11.908022775755661,{}
GPR1mm,Dummy,15,2,-0.09638485054912782,11.490666666666662,13.199707874442343,{}
GPR1mm,Dummy,15,3,-0.18468354024427103,12.659313131313134,14.082943339108546,{}
GPR1mm,Dummy,15,4,-0.0008952802441275498,14.511666666666665,17.386740158331392,{}
GPR1mm,Dummy,15,5,-0.1414098594727271,12.949333333333332,14.663332177924188,{}
GPR1mm,Dummy,15,6,-0.007830807883739022,11.62561616161616,15.337029878743781,{}
GPR1mm,Dummy,15,7,-0.011899484321094667,12.344161616161616,13.729140013179245,{}
GPR1mm,Dummy,15,8,-0.04792240215283261,12.063353535353535,13.842377714605126,{}
GPR1mm,Dummy,15,9,-0.03068796645905225,11.807166666666669,13.972584919524854,{}
GPR1mm,Dummy,15,10,-0.0871279150912927,11.695111111111105,13.205074616718324,{}
GPR1mm,Dummy,15,11,-0.0513300399419554,13.01438383838384,14.371727582256847,{}
GPR1mm,Dummy,15,12,-0.01728304659733504,10.735515151515148,14.638558746797813,{}
GPR1mm,Dummy,15,13,-0.006823704134032882,13.78448484848485,15.467584965825568,{}
GPR1mm,Dummy,15,14,-2.971956359409944e-05,11.4375,13.604857588376294,{}
GPR1mm,Dummy,15,15,-0.03493503943186327,12.297454545454547,16.002622558254792,{}
GPR1mm,Dummy,15,16,-0.050986513953725554,10.35272727272727,11.740938824696116,{}
GPR1mm,Dummy,15,17,-0.001368742038709847,11.944969696969697,14.207064799432857,{}
GPR1mm,Dummy,15,18,-0.03594486095402627,11.145858585858583,12.48433221122085,{}
GPR1mm,Dummy,15,19,-0.008336773274580267,15.108333333333334,16.401309825742576,{}
GPR1mm,Dummy,15,20,-0.09554377960584404,12.915151515151514,14.67220079802361,{}
GPR1mm,Dummy,15,21,-0.002591610904455477,12.4790303030303,14.107472742663056,{}
